URL,Title,Name,Address,Building Size,Lot Size,Year Built,Construction,Water,Sewer,Heating,Gas,Sprinkler System,Year Built/Renovated,Truck Court,Lighting,Building Type,Building Height,Building Class,Typical Floor Size,Column Spacing,Sustainability,Unfinished Ceiling Height,Sale Type,Sale Condition,Property Type,Property Subtype,Tenancy,Building FAR,Land Acres,Percent Leased,Price,Price Per SF,Cap Rate,NOI,Loading Docks,Slab To Slab,Opportunity Zone,Sale Conditions,Construction Status,LoopNet Rating
https://www.loopnet.com/Listing/334-Port-City-Centre-Dr-Summerville-SC/29403319/,"Summerville, SC Industrial for Lease - 334 Port City Centre Dr","Summerville, SC Industrial for Lease - 334 Port City Centre Dr","334 Port City Centre Dr, Summerville, SC 29486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/19005-FM-529-Cypress-TX/30086054/,"Cypress, TX Flex, Industrial for Lease - 19005 FM 529","Cypress, TX Flex, Industrial for Lease - 19005 FM 529","19005 FM 529, Cypress, TX 77433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/648-Griffith-Rd-Charlotte-NC/19872786/,"Charlotte, NC Industrial for Lease - 648 Griffith Rd","Charlotte, NC Industrial for Lease - 648 Griffith Rd","648 Griffith Rd, Charlotte, NC 28217","113,711 SF",9.58 AC,2000,Reinforced Concrete,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1809-Cross-Beam-Dr-Charlotte-NC/27220675/,"Charlotte, NC Multiple Space Uses for Lease - 1809 Cross Beam Dr","Charlotte, NC Multiple Space Uses for Lease - 1809 Cross Beam Dr","1809 Cross Beam Dr, Charlotte, NC 28217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/217-311-Altamonte-Commerce-Blvd-Altamonte-Springs-FL/30789259/,"Altamonte Springs, FL Flex, Industrial for Lease - 217-311 Altamonte Commerce Blvd","Altamonte Springs, FL Flex, Industrial for Lease - 217-311 Altamonte Commerce Blvd","217-311 Altamonte Commerce Blvd, Altamonte Springs, FL 32714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/499-E-Erie-Ave-Philadelphia-PA/31247140/,"Philadelphia, PA Industrial for Lease - 499 E Erie Ave","Philadelphia, PA Industrial for Lease - 499 E Erie Ave","499 E Erie Ave, Philadelphia, PA 19134","45,000 SF",1.38 AC,1981,Masonry,City,City,Gas,Natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/205-E-2nd-St-Mineola-NY/30689890/,"Mineola, NY Industrial for Lease - 205 E 2nd St","Mineola, NY Industrial for Lease - 205 E 2nd St","205 E 2nd St, Mineola, NY 11501","42,500 SF",1.29 AC,2000,,,City,,Natural,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1-Chestnut-St-Nashua-NH/15909034/,"Nashua, NH Multiple Space Uses for Lease - 1 Chestnut St","Nashua, NH Multiple Space Uses for Lease - 1 Chestnut St","1 Chestnut St, Nashua, NH 03060","432,000 SF",4.46 AC,1915,Masonry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1305-Blue-Ridge-Dr-Georgetown-TX/27149234/,"Georgetown, TX Flex, Industrial for Lease - 1305 Blue Ridge Dr","Georgetown, TX Flex, Industrial for Lease - 1305 Blue Ridge Dr","1305 Blue Ridge Dr, Georgetown, TX 78626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3200-Richmond-Rd-Easton-PA/25580039/,"Easton, PA Industrial for Lease - 3200 Richmond Rd","Easton, PA Industrial for Lease - 3200 Richmond Rd","3200 Richmond Rd, Easton, PA 18040","266,190 SF",17.59 AC,2024,Reinforced Concrete,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2401-E-Wardlow-Rd-Long-Beach-CA/24703712/,"Long Beach, CA Industrial for Lease - 2401 E Wardlow Rd","Long Beach, CA Industrial for Lease - 2401 E Wardlow Rd","2401 E Wardlow Rd, Long Beach, CA 90807","504,810 SF",23.91 AC,2024,,,,,,ESFR,,240’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/10681-Production-Ave-Fontana-CA/18365459/,"Fontana, CA Office, Industrial for Lease - 10681 Production Ave","Fontana, CA Office, Industrial for Lease - 10681 Production Ave","10681 Production Ave, Fontana, CA 92337","1,101,400 SF",45.92 AC,2006,Masonry,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1001-Doubleday-Ave-Ontario-CA/18365142/,"Ontario, CA Office, Industrial for Lease - 1001 Doubleday Ave","Ontario, CA Office, Industrial for Lease - 1001 Doubleday Ave","1001 Doubleday Ave, Ontario, CA 91761","394,538 SF",16.00 AC,1988,Masonry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/703-Daniel-Webster-Hwy-Merrimack-NH/4816918/,"Merrimack, NH Industrial for Lease - 703 Daniel Webster Hwy","Merrimack, NH Industrial for Lease - 703 Daniel Webster Hwy","703 Daniel Webster Hwy, Merrimack, NH 03054","1,300,000 SF",150.00 AC,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3501-3531-NW-19th-St-Fort-Lauderdale-FL/32693026/,"Fort Lauderdale, FL Multiple Space Uses for Lease - 3501-3531 NW 19th St","Fort Lauderdale, FL Multiple Space Uses for Lease - 3501-3531 NW 19th St","3501-3531 NW 19th St, Fort Lauderdale, FL 33311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3100-Canal-St-Houston-TX/30876278/,"Houston, TX Multiple Space Uses for Lease - 3100 Canal St","Houston, TX Multiple Space Uses for Lease - 3100 Canal St","3100 Canal St, Houston, TX 77003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1-Riverside-Way-Wilton-NH/31012121/,"Wilton, NH Industrial for Lease - 1 Riverside Way","Wilton, NH Industrial for Lease - 1 Riverside Way","1 Riverside Way, Wilton, NH 03086","94,000 SF",14.00 AC,1954,Masonry,City,City,Oil (Fired),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3782-Reese-Rd-Rosenberg-TX/30899133/,"Rosenberg, TX Industrial for Lease - 3782 Reese Rd","Rosenberg, TX Industrial for Lease - 3782 Reese Rd","3782 Reese Rd, Rosenberg, TX 77471","72,761 SF",10.49 AC,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/760-Washington-Ave-Carlstadt-NJ/26856470/,"Carlstadt, NJ Industrial for Lease - 760 Washington Ave","Carlstadt, NJ Industrial for Lease - 760 Washington Ave","760 Washington Ave, Carlstadt, NJ 07072","173,174 SF",7.10 AC,2003,Masonry,City,City,Gas,,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/11734-Schriber-Rd-Buda-TX/31025117/,"Buda, TX Industrial for Lease - 11734 Schriber Rd","Buda, TX Industrial for Lease - 11734 Schriber Rd","11734 Schriber Rd, Buda, TX 78610","16,375 SF",1.50 AC,,Wood Frame,City,Septic Field,Electric,,,2009/2010,,Fluorescent,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/15-Union-St-Lawrence-MA/22710457/,"Lawrence, MA Multiple Space Uses for Lease - 15 Union St","Lawrence, MA Multiple Space Uses for Lease - 15 Union St","15 Union St, Lawrence, MA 01840","525,000 SF",6.50 AC,,Masonry,City,City,Gas,Natural,Wet,1909/1983,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/7235-Boulevard-Ave-Pennsauken-NJ/31012854/,"Pennsauken, NJ Industrial for Lease - 7235 Boulevard Ave","Pennsauken, NJ Industrial for Lease - 7235 Boulevard Ave","7235 Boulevard Ave, Pennsauken, NJ 08110","9,506 SF",3.36 AC,2000,Masonry,City,County,Oil (Fired),Natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/24712-6th-St-San-Bernardino-CA/29522297/,"San Bernardino, CA Industrial for Lease - 24712 6th St","San Bernardino, CA Industrial for Lease - 24712 6th St","24712 6th St, San Bernardino, CA 92410","179,000 SF",9.82 AC,2023,Reinforced Concrete,,,,,ESFR,,135’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/10840-Norwalk-Blvd-Santa-Fe-Springs-CA/28282785/,"Santa Fe Springs, CA Industrial for Lease - 10840 Norwalk Blvd","Santa Fe Springs, CA Industrial for Lease - 10840 Norwalk Blvd","10840 Norwalk Blvd, Santa Fe Springs, CA 90670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/180-222-Napoleon-St-San-Francisco-CA/27779705/,"San Francisco, CA Industrial for Lease - 180-222 Napoleon St","San Francisco, CA Industrial for Lease - 180-222 Napoleon St","180-222 Napoleon St, San Francisco, CA 94124","205,674 SF",4.94 AC,1960,Masonry,City,City,,,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/9477-Archibald-Ave-Rancho-Cucamonga-CA/27452154/,"Rancho Cucamonga, CA Multiple Space Uses for Lease - 9477 Archibald Ave","Rancho Cucamonga, CA Multiple Space Uses for Lease - 9477 Archibald Ave","9477 Archibald Ave, Rancho Cucamonga, CA 91730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/333-Washington-Ave-Carlstadt-NJ/25295568/,"Carlstadt, NJ Industrial for Lease - 333 Washington Ave","Carlstadt, NJ Industrial for Lease - 333 Washington Ave","333 Washington Ave, Carlstadt, NJ 07072","100,000 SF",5.52 AC,2024,,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/919-S-Heald-St-Wilmington-DE/33009836/,"Wilmington, DE Industrial for Lease - 919 S Heald St","Wilmington, DE Industrial for Lease - 919 S Heald St","919 S Heald St, Wilmington, DE 19801","40,000 SF",2.22 AC,,Reinforced Concrete,,,,,,1960/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/910-10th-St-Plano-TX/32641507/,"Plano, TX Multiple Space Uses for Lease - 910 10th St","Plano, TX Multiple Space Uses for Lease - 910 10th St","910 10th St, Plano, TX 75074","328,704 SF",19.19 AC,,Masonry,City,City,,,Wet,1957/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2037-2077-S-Vineyard-Ave-Ontario-CA/24870486/,"Ontario, CA Industrial for Lease - 2037-2077 S Vineyard Ave","Ontario, CA Industrial for Lease - 2037-2077 S Vineyard Ave","2037-2077 S Vineyard Ave, Ontario, CA 91761",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1172-E-Holt-Blvd-Ontario-CA/20178470/,"Ontario, CA Industrial for Lease - 1172 E Holt Blvd","Ontario, CA Industrial for Lease - 1172 E Holt Blvd","1172 E Holt Blvd, Ontario, CA 91761","44,004 SF",2.12 AC,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/12610-Wright-Rd-Creedmoor-TX/31899214/,"Creedmoor, TX Industrial for Lease - 12610 Wright Rd","Creedmoor, TX Industrial for Lease - 12610 Wright Rd","12610 Wright Rd, Creedmoor, TX 78610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/24510-N-20th-Dr-Phoenix-AZ/31664241/,"Phoenix, AZ Industrial for Lease - 24510 N 20th Dr","Phoenix, AZ Industrial for Lease - 24510 N 20th Dr","24510 N 20th Dr, Phoenix, AZ 85085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/11-Forest-Pky-Shelton-CT/13474034/,"Shelton, CT Industrial for Lease - 11 Forest Pky","Shelton, CT Industrial for Lease - 11 Forest Pky","11 Forest Pky, Shelton, CT 06484","60,000 SF",24.60 AC,1991,Reinforced Concrete,,,,,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/88-Long-Hill-Cross-Rd-Shelton-CT/13474033/,"Shelton, CT Flex, Industrial for Lease - 88 Long Hill Cross Rd","Shelton, CT Flex, Industrial for Lease - 88 Long Hill Cross Rd","88 Long Hill Cross Rd, Shelton, CT 06484","112,368 SF",7.66 AC,,Reinforced Concrete,,,,,,1978/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1110-W-Harris-Rd-Arlington-TX/20289249/,"Arlington, TX Flex, Industrial for Lease - 1110 W Harris Rd","Arlington, TX Flex, Industrial for Lease - 1110 W Harris Rd","1110 W Harris Rd, Arlington, TX 76001","34,650 SF",1.88 AC,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/14-20-Progress-Dr-Shelton-CT/30541148/,"Shelton, CT Industrial for Lease - 14-20 Progress Dr","Shelton, CT Industrial for Lease - 14-20 Progress Dr","14-20 Progress Dr, Shelton, CT 06484","65,000 SF",,,,,,,,,1980/1998,,,Office,1 Story,B,"65,000 SF",,,11’,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/100-Discovery-Way-Acton-MA/15027228/,"Acton, MA Multiple Space Uses for Lease - 100 Discovery Way","Acton, MA Multiple Space Uses for Lease - 100 Discovery Way","100 Discovery Way, Acton, MA 01720","125,678 SF",14.48 AC,1985,Masonry,City,Septic Field,Gas,Natural,Wet,,,Fluorescent,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/5301-Polk-St-Houston-TX/13706561/,"Houston, TX Industrial for Lease - 5301 Polk St","Houston, TX Industrial for Lease - 5301 Polk St","5301 Polk St, Houston, TX 77023","113,152 SF",64.75 AC,1979,Reinforced Concrete,,,,,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1770-Central-Ave-Colonie-NY/12250125/,"Colonie, NY Retail, Industrial for Lease - 1770 Central Ave","Colonie, NY Retail, Industrial for Lease - 1770 Central Ave","1770 Central Ave, Colonie, NY 12205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3910-3980-RCA-Blvd-Palm-Beach-Gardens-FL/4022541/,"Palm Beach Gardens, FL Multiple Space Uses for Lease - 3910-3980 RCA Blvd","Palm Beach Gardens, FL Multiple Space Uses for Lease - 3910-3980 RCA Blvd","3910-3980 RCA Blvd, Palm Beach Gardens, FL 33410","381,665 SF",,,,,,,,,1975/2003,,,Office,1 Story,B,"371,850 SF",,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/Hwy-70-Jackson-TN/30851332/,"Jackson, TN Industrial for Lease - Hwy 70","Jackson, TN Industrial for Lease - Hwy 70","Hwy 70, Jackson, TN 38305","400,000 SF",9.18 AC,2027,Reinforced Concrete,,,,,ESFR,,130’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3900-County-Line-Road-Lakeland-FL/30322971/,"Lakeland, FL Industrial for Lease - 3900 County Line Road","Lakeland, FL Industrial for Lease - 3900 County Line Road","3900 County Line Road, Lakeland, FL 33811","156,000 SF",12.20 AC,2025,Reinforced Concrete,City,City,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/300-350-Harbor-Blvd-Belmont-CA/29679792/,"Belmont, CA Industrial for Lease - 300-350 Harbor Blvd","Belmont, CA Industrial for Lease - 300-350 Harbor Blvd","300-350 Harbor Blvd, Belmont, CA 94002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/20-Constitution-Blvd-S-Shelton-CT/29367321/,"Shelton, CT Industrial for Lease - 20 Constitution Blvd S","Shelton, CT Industrial for Lease - 20 Constitution Blvd S","20 Constitution Blvd S, Shelton, CT 06484","161,538 SF",15.46 AC,2004,Steel,,City,Gas,Natural,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2-Steelworkers-Way-Lackawanna-NY/27591264/,"Lackawanna, NY Industrial for Lease - 2 Steelworkers Way","Lackawanna, NY Industrial for Lease - 2 Steelworkers Way","2 Steelworkers Way, Lackawanna, NY 14218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/100-Anderson-Ave-Moonachie-NJ/27431728/,"Moonachie, NJ Industrial for Lease - 100 Anderson Ave","Moonachie, NJ Industrial for Lease - 100 Anderson Ave","100 Anderson Ave, Moonachie, NJ 07074","59,800 SF",3.03 AC,2024,Reinforced Concrete,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/305-Veterans-Blvd-Carlstadt-NJ/27281743/,"Carlstadt, NJ Industrial for Lease - 305 Veterans Blvd","Carlstadt, NJ Industrial for Lease - 305 Veterans Blvd","305 Veterans Blvd, Carlstadt, NJ 07072","109,855 SF",5.28 AC,1966,Masonry,City,City,Gas,,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/711-Milby-St-Houston-TX/27111922/,"Houston, TX Multiple Space Uses for Lease - 711 Milby St","Houston, TX Multiple Space Uses for Lease - 711 Milby St","711 Milby St, Houston, TX 77023","60,000 SF",,,,,,,,,1940/2021,,,Office,2 Stories,B,"30,000 SF",,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/12510-W-Airport-Blvd-Sugar-Land-TX/25143128/,"Sugar Land, TX Office, Industrial for Lease - 12510 W Airport Blvd","Sugar Land, TX Office, Industrial for Lease - 12510 W Airport Blvd","12510 W Airport Blvd, Sugar Land, TX 77478","199,978 SF",12.74 AC,2021,Masonry,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3905-Commerce-Center-Blvd-Bethlehem-PA/22810746/,"Bethlehem, PA Industrial for Lease - 3905 Commerce Center Blvd","Bethlehem, PA Industrial for Lease - 3905 Commerce Center Blvd","3905 Commerce Center Blvd, Bethlehem, PA 18015","833,280 SF",26.05 AC,2023,Reinforced Concrete,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
